timestamp,stock_symbol,trade_volume,order_book_depth,anonymized_trader_id
2021-01-21 20:02:14.356763648-05:00,GME,183615,1836,user-k5m6
2021-01-21 20:04:07.931899648-05:00,GME,250857,2508,cluster-3b8a
2021-01-21 20:05:04.674198272-05:00,GME,384932,3849,cluster-9f4e
2021-01-21 20:07:26.618064384-05:00,GME,201026,2010,cluster-3b8a
2021-01-21 20:14:29.107065088-05:00,GME,237404,2374,user-a4f2
2021-01-21 20:16:57.300052992-05:00,GME,262635,2626,cluster-9f4e
2021-01-21 20:41:12.530240256-05:00,GME,302395,3023,user-a4f2
2021-01-21 20:54:11.708891904-05:00,GME,202235,2022,cluster-3b8a
2021-01-21 21:20:07.438205440-05:00,GME,230013,2300,cluster-9f4e
2021-01-21 21:33:02.756345600-05:00,GME,280440,2804,cluster-3b8a
2021-01-21 21:44:39.795179776-05:00,GME,335684,3356,user-n4p3
2021-01-21 21:55:23.509936128-05:00,GME,268833,2688,cluster-1c5d
2021-01-21 22:02:25.431030528-05:00,GME,247876,2478,cluster-3b8a
2021-01-21 22:15:12.051865088-05:00,GME,337615,3376,user-a4f2
2021-01-21 22:17:51.818005760-05:00,GME,369062,3690,user-1b3d
2021-01-21 22:37:21.636892928-05:00,GME,248911,2489,user-b9d5
2021-01-21 22:57:19.769884928-05:00,GME,467081,4670,cluster-1c5d
2021-01-21 23:00:55.831305984-05:00,GME,130064,1300,cluster-7a2b
2021-01-21 23:33:55.302501376-05:00,GME,365546,3655,cluster-9f4e
2021-01-21 23:44:31.874686208-05:00,GME,446449,4464,cluster-3b8a
2021-01-22 00:15:56.115811328-05:00,GME,228154,2281,user-b9d5
2021-01-22 00:19:30.101721088-05:00,GME,280530,2805,user-a4f2
2021-01-22 00:29:44.446179584-05:00,GME,262735,2627,cluster-9f4e
2021-01-22 00:46:15.295279616-05:00,GME,277602,2776,user-c8e1
2021-01-22 01:11:05.377940992-05:00,GME,138102,1381,cluster-1c5d
2021-01-22 01:28:47.830982400-05:00,GME,126474,1264,user-q9r8
2021-01-22 01:36:35.315760384-05:00,GME,263344,2633,cluster-3b8a
2021-01-22 01:49:45.909867520-05:00,GME,318749,3187,user-a4f2
2021-01-22 02:10:25.560562944-05:00,GME,352947,3529,user-k5m6
2021-01-22 02:10:30.188723968-05:00,GME,398519,3985,cluster-9f4e
2021-01-22 02:11:26.236470784-05:00,GME,222348,2223,cluster-3b8a
2021-01-22 02:24:49.909373440-05:00,GME,200797,2007,cluster-1c5d
2021-01-22 03:31:20.706610944-05:00,GME,264370,2643,user-g2h7
2021-01-22 03:41:05.168472064-05:00,GME,122809,1228,user-b9d5
2021-01-22 04:25:29.625984-05:00,GME,473354,4733,cluster-9f4e
2021-01-22 04:41:03.427918848-05:00,GME,339707,3397,cluster-9f4e
2021-01-22 04:50:57.341265152-05:00,GME,258900,2589,cluster-3b8a
2021-01-22 05:33:40.143874048-05:00,GME,391604,3916,user-g2h7
2021-01-22 05:33:58.966897920-05:00,GME,322638,3226,user-n4p3
2021-01-22 05:35:43.887406848-05:00,GME,360021,3600,cluster-1c5d
2021-01-22 05:53:43.970459904-05:00,GME,295263,2952,cluster-7a2b
2021-01-22 06:00:49.942999552-05:00,GME,291375,2913,user-1b3d
2021-01-22 06:05:41.049491456-05:00,GME,138751,1387,cluster-9f4e
2021-01-22 06:15:16.492601856-05:00,GME,316659,3166,cluster-3b8a
2021-01-22 06:20:21.874620160-05:00,GME,277651,2776,user-n4p3
2021-01-22 06:30:41.862630400-05:00,GME,169272,1692,cluster-7a2b
2021-01-22 06:31:33.701583104-05:00,GME,394910,3949,user-c8e1
2021-01-22 06:34:41.689036288-05:00,GME,359799,3597,cluster-7a2b
2021-01-22 06:52:01.762623744-05:00,GME,287307,2873,cluster-3b8a
2021-01-22 06:56:07.208101120-05:00,GME,264217,2642,user-g2h7
2021-01-22 07:18:20.950053888-05:00,GME,310812,3108,cluster-7a2b
2021-01-22 07:19:23.094970112-05:00,GME,208064,2080,cluster-7a2b
2021-01-22 07:27:02.780316928-05:00,GME,347724,3477,user-g2h7
2021-01-22 07:47:56.170129664-05:00,GME,284606,2846,user-a4f2
2021-01-22 08:06:41.183903488-05:00,GME,303243,3032,cluster-9f4e
2021-01-22 08:10:01.357200640-05:00,GME,249415,2494,user-c8e1
2021-01-22 08:12:39.211139584-05:00,GME,311194,3111,cluster-3b8a
2021-01-22 08:15:24.467709952-05:00,GME,343324,3433,cluster-9f4e
2021-01-22 08:27:25.621497088-05:00,GME,387760,3877,user-1b3d
2021-01-22 08:36:56.975908096-05:00,GME,178202,1782,cluster-7a2b
2021-01-22 09:20:48.628577536-05:00,GME,335321,3353,cluster-3b8a
2021-01-22 10:09:32.049404416-05:00,GME,416678,4166,user-1b3d
2021-01-22 10:12:44.196065792-05:00,GME,430251,4302,cluster-3b8a
2021-01-22 10:21:04.502841600-05:00,GME,387988,3879,cluster-9f4e
2021-01-22 10:23:07.241047296-05:00,GME,323105,3231,user-c8e1
2021-01-22 10:28:44.538418432-05:00,GME,345143,3451,user-c8e1
2021-01-22 10:45:41.467628544-05:00,GME,373135,3731,user-q9r8
2021-01-22 11:03:01.977974016-05:00,GME,347292,3472,user-a4f2
2021-01-22 11:06:57.689627392-05:00,GME,283172,2831,user-1b3d
2021-01-22 11:30:44.052394496-05:00,GME,189387,1893,cluster-7a2b
2021-01-22 11:31:26.716807168-05:00,GME,272651,2726,cluster-3b8a
2021-01-22 11:45:01.313645568-05:00,GME,339263,3392,user-k5m6
2021-01-22 11:59:16.358361600-05:00,GME,248665,2486,cluster-3b8a
2021-01-22 12:05:21.961390336-05:00,GME,320998,3209,user-1b3d
2021-01-22 12:09:57.079184128-05:00,GME,400306,4003,user-c8e1
2021-01-22 12:41:28.982733056-05:00,GME,251700,2517,cluster-1c5d
2021-01-22 12:44:58.244745472-05:00,GME,75781,757,user-c8e1
2021-01-22 12:45:55.467333120-05:00,GME,262616,2626,user-q9r8
2021-01-22 13:05:49.155652608-05:00,GME,244658,2446,cluster-9f4e
2021-01-22 13:12:26.264194560-05:00,GME,370543,3705,user-q9r8
2021-01-22 13:14:07.305704960-05:00,GME,296498,2964,cluster-3b8a
2021-01-22 13:28:03.753097984-05:00,GME,389076,3890,user-1b3d
2021-01-22 13:39:50.767249664-05:00,GME,317768,3177,user-f6a9
2021-01-22 13:47:16.964352256-05:00,GME,249817,2498,cluster-1c5d
2021-01-22 13:48:17.256858880-05:00,GME,344264,3442,user-c8e1
2021-01-22 13:50:24.198830848-05:00,GME,349228,3492,user-1b3d
2021-01-22 14:41:25.475967232-05:00,GME,379708,3797,cluster-3b8a
2021-01-22 14:56:11.617966592-05:00,GME,445799,4457,cluster-7a2b
2021-01-22 15:41:37.229661184-05:00,GME,183336,1833,user-a4f2
2021-01-22 15:42:26.254481408-05:00,GME,1685044,16850,cluster-1c5d
2021-01-22 16:34:56.549782272-05:00,GME,209010,2090,user-q9r8
2021-01-22 16:55:57.091840256-05:00,GME,219142,2191,user-a4f2
2021-01-22 17:41:28.600011776-05:00,GME,181465,1814,user-b9d5
2021-01-22 17:50:25.498926336-05:00,GME,434223,4342,cluster-7a2b
2021-01-22 18:09:25.735961600-05:00,GME,360523,3605,cluster-7a2b
2021-01-22 18:15:54.125303552-05:00,GME,286778,2867,cluster-7a2b
2021-01-22 18:27:58.047565824-05:00,GME,370014,3700,cluster-3b8a
2021-01-22 18:42:08.699245312-05:00,GME,82090,820,cluster-1c5d
2021-01-22 18:50:01.903488-05:00,GME,447649,4476,cluster-3b8a
2021-01-22 18:59:02.559158016-05:00,GME,255686,2556,user-b9d5
2021-01-22 19:25:12.863791616-05:00,GME,283693,2836,cluster-9f4e
2021-01-22 19:37:04.796518400-05:00,GME,385664,3856,cluster-9f4e
2021-01-22 20:09:10.888496896-05:00,GME,218138,2181,cluster-3b8a
2021-01-22 20:22:53.918138880-05:00,GME,447030,4470,user-c8e1
2021-01-22 20:33:51.349251584-05:00,GME,247051,2470,cluster-3b8a
2021-01-22 21:15:19.898438144-05:00,GME,390780,3907,cluster-3b8a
2021-01-22 21:24:52.760207360-05:00,GME,203218,2032,user-f6a9
2021-01-22 21:34:27.666057216-05:00,GME,318982,3189,cluster-3b8a
2021-01-22 21:51:06.363974400-05:00,GME,174425,1744,user-a4f2
2021-01-22 21:51:41.653598208-05:00,GME,3673600,36736,user-k5m6
2021-01-22 21:56:35.228096-05:00,GME,280383,2803,user-g2h7
2021-01-22 21:59:26.442429952-05:00,GME,182334,1823,user-n4p3
2021-01-22 22:02:23.103873536-05:00,GME,298587,2985,cluster-3b8a
2021-01-22 22:06:27.615995904-05:00,GME,320741,3207,user-k5m6
2021-01-22 22:24:06.060322816-05:00,GME,211498,2114,cluster-3b8a
2021-01-22 22:25:40.371866112-05:00,GME,284706,2847,cluster-7a2b
2021-01-22 22:56:14.514708736-05:00,GME,275054,2750,user-k5m6
2021-01-22 23:10:46.539019264-05:00,GME,204008,2040,user-a4f2
2021-01-22 23:58:01.355301120-05:00,GME,295200,2952,user-n4p3
2021-01-23 00:01:07.469594368-05:00,GME,258704,2587,user-q9r8
2021-01-23 00:14:43.766128640-05:00,GME,260492,2604,cluster-1c5d
2021-01-23 00:16:21.610341888-05:00,GME,470558,4705,user-k5m6
2021-01-23 00:23:01.691409920-05:00,GME,262743,2627,cluster-3b8a
2021-01-23 00:31:19.419656192-05:00,GME,315437,3154,cluster-9f4e
2021-01-23 00:38:16.546273792-05:00,GME,254573,2545,user-b9d5
2021-01-23 01:04:24.937428992-05:00,GME,108002,1080,cluster-7a2b
2021-01-23 01:07:58.601193472-05:00,GME,393555,3935,cluster-9f4e
2021-01-23 01:36:09.631342080-05:00,GME,389445,3894,cluster-1c5d
2021-01-23 01:53:44.623180032-05:00,GME,310620,3106,cluster-1c5d
2021-01-23 01:56:43.326449152-05:00,GME,376365,3763,cluster-7a2b
2021-01-23 02:14:42.851485440-05:00,GME,307860,3078,user-g2h7
2021-01-23 02:36:29.216922880-05:00,GME,317328,3173,cluster-9f4e
2021-01-23 03:04:00.744356352-05:00,GME,333351,3333,user-n4p3
2021-01-23 03:21:58.112669952-05:00,GME,400597,4005,user-g2h7
2021-01-23 03:37:43.764766720-05:00,GME,205832,2058,user-b9d5
2021-01-23 03:41:57.477022976-05:00,GME,273891,2738,user-q9r8
2021-01-23 03:52:19.559389696-05:00,GME,273685,2736,cluster-1c5d
2021-01-23 04:07:30.220355840-05:00,GME,276605,2766,cluster-1c5d
2021-01-23 04:56:55.364137216-05:00,GME,327276,3272,user-b9d5
2021-01-23 05:09:14.904261632-05:00,GME,123444,1234,user-q9r8
2021-01-23 05:15:38.620342784-05:00,GME,355544,3555,user-c8e1
2021-01-23 06:02:14.984232960-05:00,GME,188291,1882,cluster-1c5d
2021-01-23 06:19:51.171351808-05:00,GME,299246,2992,cluster-3b8a
2021-01-23 06:23:07.562489856-05:00,GME,161920,1619,cluster-3b8a
2021-01-23 06:23:17.671313664-05:00,GME,242359,2423,cluster-7a2b
2021-01-23 06:30:40.220820224-05:00,GME,304681,3046,cluster-3b8a
2021-01-23 06:32:04.388886016-05:00,GME,341825,3418,user-c8e1
2021-01-23 06:49:51.962374400-05:00,GME,165219,1652,user-g2h7
2021-01-23 07:03:35.482757888-05:00,GME,229508,2295,user-k5m6
2021-01-23 07:07:42.431768064-05:00,GME,405361,4053,cluster-1c5d
2021-01-23 07:13:18.203482368-05:00,GME,339564,3395,user-c8e1
2021-01-23 07:55:30.130858240-05:00,GME,219069,2190,user-b9d5
2021-01-23 08:07:44.648194048-05:00,GME,429994,4299,cluster-7a2b
2021-01-23 08:37:00.739491328-05:00,GME,291454,2914,cluster-1c5d
2021-01-23 08:51:32.407852032-05:00,GME,236395,2363,cluster-3b8a
2021-01-23 10:06:38.365543936-05:00,GME,268824,2688,cluster-9f4e
2021-01-23 10:18:18.474058240-05:00,GME,338455,3384,user-f6a9
2021-01-23 10:39:25.293156352-05:00,GME,455194,4551,cluster-9f4e
2021-01-23 10:43:54.774869504-05:00,GME,269076,2690,user-n4p3
2021-01-23 10:48:53.981775616-05:00,GME,300532,3005,user-a4f2
2021-01-23 11:08:00.061211648-05:00,GME,273937,2739,cluster-9f4e
2021-01-23 11:12:48.731500032-05:00,GME,317532,3175,cluster-9f4e
2021-01-23 11:21:17.621212672-05:00,GME,300772,3007,user-k5m6
2021-01-23 12:03:32.217593856-05:00,GME,451191,4511,user-q9r8
2021-01-23 12:06:00.206540800-05:00,GME,252987,2529,cluster-3b8a
2021-01-23 12:17:29.254824192-05:00,GME,214880,2148,cluster-3b8a
2021-01-23 12:18:11.524157440-05:00,GME,279556,2795,user-n4p3
2021-01-23 12:24:13.074245120-05:00,GME,248095,2480,cluster-7a2b
2021-01-23 12:59:36.754361344-05:00,GME,277314,2773,cluster-9f4e
2021-01-23 13:48:50.297322496-05:00,GME,170820,1708,cluster-1c5d
2021-01-23 13:51:39.417064704-05:00,GME,415697,4156,user-k5m6
2021-01-23 14:09:37.062595072-05:00,GME,332629,3326,cluster-7a2b
2021-01-23 14:35:02.923852288-05:00,GME,343043,3430,user-a4f2
2021-01-23 14:48:56.537400576-05:00,GME,185759,1857,user-c8e1
2021-01-23 14:51:05.402902528-05:00,GME,346762,3467,cluster-9f4e
2021-01-23 14:55:33.011895552-05:00,GME,433979,4339,user-1b3d
2021-01-23 15:06:04.166033664-05:00,GME,408286,4082,cluster-3b8a
2021-01-23 15:09:02.068937216-05:00,GME,213124,2131,cluster-7a2b
2021-01-23 15:15:06.325177344-05:00,GME,201071,2010,user-a4f2
2021-01-23 15:15:45.429731584-05:00,GME,298603,2986,user-g2h7
2021-01-23 15:16:10.045263104-05:00,GME,264712,2647,cluster-7a2b
2021-01-23 15:23:26.747832576-05:00,GME,328738,3287,cluster-3b8a
2021-01-23 15:37:15.373352960-05:00,GME,233703,2337,user-g2h7
2021-01-23 15:48:46.718923008-05:00,GME,411595,4115,user-g2h7
2021-01-23 15:57:12.294171904-05:00,GME,402045,4020,user-1b3d
2021-01-23 15:57:47.211862016-05:00,GME,138950,1389,user-g2h7
2021-01-23 16:01:15.697013248-05:00,GME,264626,2646,cluster-3b8a
2021-01-23 16:06:56.273895424-05:00,GME,429961,4299,cluster-1c5d
2021-01-23 16:24:30.285307648-05:00,GME,438981,4389,cluster-7a2b
2021-01-23 16:57:01.876083968-05:00,GME,417246,4172,user-a4f2
2021-01-23 16:57:08.434131200-05:00,GME,450251,4502,cluster-9f4e
2021-01-23 17:39:51.648233216-05:00,GME,303075,3030,user-c8e1
2021-01-23 17:48:01.312850944-05:00,GME,154672,1546,cluster-9f4e
2021-01-23 17:58:41.765849344-05:00,GME,177351,1773,user-k5m6
2021-01-23 18:04:50.760527872-05:00,GME,197644,1976,user-a4f2
2021-01-23 18:13:35.568516608-05:00,GME,274832,2748,cluster-7a2b
2021-01-23 18:16:08.226062848-05:00,GME,393707,3937,user-b9d5
2021-01-23 18:22:15.431352576-05:00,GME,335380,3353,cluster-1c5d
2021-01-23 18:31:51.393171200-05:00,GME,218299,2182,user-a4f2
2021-01-23 18:42:27.218371584-05:00,GME,463711,4637,cluster-9f4e
2021-01-23 18:42:58.893092608-05:00,GME,218960,2189,user-q9r8
2021-01-23 19:01:42.160313600-05:00,GME,448228,4482,cluster-7a2b
2021-01-23 19:07:14.718367488-05:00,GME,437204,4372,user-a4f2
2021-01-23 19:35:15.112118016-05:00,GME,309136,3091,cluster-9f4e
2021-01-23 20:11:21.777306624-05:00,GME,146958,1469,user-q9r8
2021-01-23 20:18:25.822328064-05:00,GME,311583,3115,user-k5m6
2021-01-23 20:54:55.826087936-05:00,GME,384023,3840,cluster-9f4e
2021-01-23 21:44:02.757862656-05:00,GME,148039,1480,user-k5m6
2021-01-23 22:00:32.542121984-05:00,GME,394994,3949,user-f6a9
2021-01-23 22:13:32.337979136-05:00,GME,302345,3023,cluster-3b8a
2021-01-23 22:23:16.843762432-05:00,GME,309501,3095,cluster-3b8a
2021-01-23 22:41:55.059621888-05:00,GME,419200,4192,user-n4p3
2021-01-23 23:19:17.635089152-05:00,GME,116411,1164,user-a4f2
2021-01-23 23:29:00.718094848-05:00,GME,385278,3852,cluster-1c5d
2021-01-23 23:37:16.592969984-05:00,GME,218425,2184,user-1b3d
2021-01-23 23:50:15.402991104-05:00,GME,1088631,10886,cluster-9f4e
2021-01-23 23:51:31.054207488-05:00,GME,195486,1954,user-q9r8
2021-01-23 23:56:53.940017152-05:00,GME,273692,2736,cluster-7a2b
2021-01-24 00:01:01.249873152-05:00,GME,453992,4539,user-q9r8
2021-01-24 00:09:45.288375040-05:00,GME,143163,1431,user-f6a9
2021-01-24 00:20:14.280607232-05:00,GME,257322,2573,user-q9r8
2021-01-24 00:40:39.886297088-05:00,GME,203411,2034,cluster-9f4e
2021-01-24 00:48:34.178374656-05:00,GME,199334,1993,cluster-1c5d
2021-01-24 01:26:41.185762816-05:00,GME,336117,3361,cluster-9f4e
2021-01-24 01:46:45.860007168-05:00,GME,253164,2531,user-b9d5
2021-01-24 01:50:05.881265920-05:00,GME,235397,2353,user-b9d5
2021-01-24 02:07:46.738373888-05:00,GME,359229,3592,cluster-1c5d
2021-01-24 02:09:58.953157120-05:00,GME,330255,3302,cluster-9f4e
